,Date-Time,Price,Volume,Bid Price,Bid Size,Ask Price,Ask Size,Side,BuyV,SellV
31534,2023-11-14 19:14:15.480555523,0.18,1,0.17,88,0.18,12,Buy,1,0
31535,2023-11-14 19:14:15.485520627,0.18,2,0.17,87,0.18,11,Buy,2,0
31536,2023-11-14 19:14:16.065000912,0.18,1,0.17,78,0.18,9,Buy,1,0
31537,2023-11-14 19:14:16.099887308,0.18,8,0.17,72,0.18,8,Buy,8,0
31538,2023-11-14 19:14:23.389855397,0.17,1,0.17,150,0.19,25,Sell,0,1
31539,2023-11-14 19:18:13.715580149,0.17,1,0.16,67,0.17,2,Buy,1,0
31540,2023-11-14 19:18:13.925678663,0.17,1,0.16,66,0.17,1,Buy,1,0
31541,2023-11-15 01:03:31.149609886,0.18,6,0.15,53,0.18,6,Buy,6,0
31542,2023-11-15 01:04:28.805483720,0.19,1,0.18,1,0.19,38,Buy,1,0
31543,2023-11-15 01:15:18.124766436,0.18,2,0.17,61,0.18,2,Buy,2,0
31544,2023-11-15 01:17:17.065429326,0.19,40,0.17,54,0.19,40,Buy,40,0
31545,2023-11-15 01:21:38.684796685,0.2,6,0.19,56,0.2,21,Buy,6,0
31546,2023-11-15 01:29:47.519774511,0.2,4,0.19,4,0.2,15,Buy,4,0
31547,2023-11-15 01:29:47.525550787,0.2,2,0.19,5,0.2,11,Buy,2,0
31548,2023-11-15 01:31:06.350422698,0.2,2,0.19,5,0.2,9,Buy,2,0
31549,2023-11-15 01:31:06.355438949,0.2,7,0.19,4,0.2,7,Buy,7,0
31550,2023-11-15 02:20:07.359711274,0.21,8,0.2,27,0.21,8,Buy,8,0
31551,2023-11-15 02:22:25.770225186,0.19,1,0.19,1,0.21,41,Sell,0,1
31552,2023-11-15 05:27:36.430714083,0.16,1,0.15,44,0.16,1,Buy,1,0
31553,2023-11-15 07:34:18.120365759,0.2,1,0.19,2,0.2,5,Buy,1,0
31554,2023-11-15 07:34:18.124603470,0.2,4,0.19,2,0.2,4,Buy,4,0
31555,2023-11-15 07:57:32.569585569,0.21,5,0.2,5,0.21,5,Buy,5,0
31556,2023-11-15 08:18:02.254551839,0.2,1,0.2,1,0.21,3,Sell,0,1
31557,2023-11-15 08:18:43.544867111,0.2,1,0.19,48,0.2,11,Buy,1,0
31558,2023-11-15 08:33:13.134978970,0.19,1,0.19,5,0.2,19,Sell,0,1
31559,2023-11-15 08:33:13.134978970,0.19,4,0.19,4,0.2,25,Sell,0,4
31560,2023-11-15 08:34:38.884557817,0.16,1,0.16,1,0.18,1,Sell,0,1
31561,2023-11-15 08:36:04.909578463,0.16,1,0.16,1,0.18,3,Sell,0,1
31562,2023-11-15 08:36:21.329549003,0.15,1,0.15,8,0.17,1,Sell,0,1
31563,2023-11-15 08:36:45.389984505,0.17,1,0.15,7,0.17,1,Buy,1,0
31564,2023-11-15 08:41:38.319564275,0.16,1,0.16,1,0.18,1,Sell,0,1
31565,2023-11-15 08:42:04.205235818,0.15,1,0.15,7,0.17,1,Sell,0,1
31566,2023-11-15 08:45:07.114550224,0.16,2,0.16,2,0.17,1,Sell,0,2
31567,2023-11-15 08:47:13.159837719,0.16,1,0.15,3,0.16,1,Buy,1,0
31568,2023-11-15 08:50:24.694544991,0.16,3,0.16,3,0.17,1,Sell,0,3
31569,2023-11-15 09:09:32.004856099,0.16,1,0.15,10,0.16,1,Buy,1,0
31570,2023-11-15 09:09:32.004856099,0.17,1,0.15,10,0.16,1,Buy,1,0
31571,2023-11-15 09:58:49.669954681,0.19,1,0.18,24,0.19,1,Buy,1,0
31572,2023-11-15 10:07:01.859994460,0.19,1,0.18,24,0.19,1,Buy,1,0
31573,2023-11-15 10:25:12.340277712,0.19,1,0.18,4,0.19,1,Buy,1,0
31574,2023-11-15 10:34:21.114899095,0.19,2,0.17,95,0.19,2,Buy,2,0
31575,2023-11-15 10:35:44.524696222,0.19,1,0.18,8,0.19,5,Buy,1,0
31576,2023-11-15 10:35:44.524696222,0.19,4,0.18,7,0.19,4,Buy,4,0
31577,2023-11-15 10:37:41.959642701,0.19,1,0.18,5,0.19,5,Buy,1,0
31578,2023-11-15 10:39:06.699972422,0.19,4,0.18,6,0.19,4,Buy,4,0
31579,2023-11-15 10:50:39.980131084,0.19,1,0.18,8,0.19,5,Buy,1,0
31580,2023-11-15 10:50:39.980131084,0.19,4,0.18,7,0.19,4,Buy,4,0
31581,2023-11-15 11:34:18.429692064,0.19,15,0.18,4,0.19,5,Buy,15,0
31582,2023-11-15 12:51:57.964691714,0.18,1,0.18,1,0.19,6,Sell,0,1
31583,2023-11-15 14:30:00.060359851,0.17,2,0.17,8,0.17,2,Sell,0,2
31584,2023-11-15 14:30:00.105257214,0.19,1,0.18,20,0.19,6,Buy,1,0
31585,2023-11-15 14:30:00.115555004,0.19,1,0.18,17,0.19,5,Buy,1,0
31586,2023-11-15 14:30:00.165393775,0.19,1,0.18,2,0.19,4,Buy,1,0
31587,2023-11-15 14:30:00.245015216,0.19,1,0.18,1,0.19,3,Buy,1,0
31588,2023-11-15 14:30:00.311633592,0.19,2,0.18,2,0.19,2,Buy,2,0
31589,2023-11-15 14:30:00.496558977,0.19,1,0.18,24,0.19,5,Buy,1,0
31590,2023-11-15 14:30:44.065632050,0.19,1,0.18,8,0.19,4,Buy,1,0
31591,2023-11-15 14:30:44.415183276,0.19,1,0.18,7,0.19,3,Buy,1,0
31592,2023-11-15 14:30:46.785644512,0.19,1,0.18,8,0.19,2,Buy,1,0
31593,2023-11-15 14:30:46.795639491,0.19,1,0.18,7,0.19,1,Buy,1,0
31594,2023-11-15 14:32:03.505810600,0.19,1,0.18,40,0.19,1,Buy,1,0
31595,2023-11-15 14:32:05.785107166,0.2,3,0.19,7,0.2,13,Buy,3,0
31596,2023-11-15 14:33:05.790334962,0.2,3,0.19,14,0.2,4,Buy,3,0
31597,2023-11-15 14:33:05.790334962,0.2,1,0.19,11,0.2,1,Buy,1,0
31598,2023-11-15 14:33:45.355655836,0.21,1,0.2,39,0.21,2,Buy,1,0
31599,2023-11-15 14:33:45.355655836,0.21,1,0.2,39,0.21,1,Buy,1,0
31600,2023-11-15 14:34:20.839941840,0.21,1,0.2,34,0.21,1,Buy,1,0
31601,2023-11-15 14:35:01.480432428,0.22,1,0.21,1,0.22,15,Buy,1,0
